fold,difficulty,budget_pct,algorithm,seed,AUC_PR
2,medium,0.1,IForestASD,789,0.11375051872295652
2,medium,0.1,IForestASD,1024,0.12402155143313727
2,medium,0.25,IForestASD,42,0.17328676816876684
2,medium,0.25,IForestASD,123,0.30566443938248444
2,medium,0.25,IForestASD,456,0.2626198919605964
2,medium,0.25,IForestASD,789,0.11375051872295652
2,medium,0.25,IForestASD,1024,0.12402155143313727
3,easy,0.01,IForestASD,42,0.32902042653671143
3,easy,0.01,IForestASD,123,0.5343792949521343
3,easy,0.01,IForestASD,456,0.554695318871495
3,easy,0.01,IForestASD,789,0.23898380025670113
3,easy,0.01,IForestASD,1024,0.16673694567667197
3,easy,0.05,IForestASD,42,0.32902042653671143
3,easy,0.05,IForestASD,123,0.5343792949521343
3,easy,0.05,IForestASD,456,0.554695318871495
3,easy,0.05,IForestASD,789,0.23898380025670113
3,easy,0.05,IForestASD,1024,0.16673694567667197
3,easy,0.1,IForestASD,42,0.32902042653671143
3,easy,0.1,IForestASD,123,0.5343792949521343
3,easy,0.1,IForestASD,456,0.554695318871495
3,easy,0.1,IForestASD,789,0.23898380025670113
3,easy,0.1,IForestASD,1024,0.16673694567667197
3,easy,0.25,IForestASD,42,0.32902042653671143
3,easy,0.25,IForestASD,123,0.5343792949521343
3,easy,0.25,IForestASD,456,0.554695318871495
3,easy,0.25,IForestASD,789,0.23898380025670113
3,easy,0.25,IForestASD,1024,0.16673694567667197
3,hard,0.01,IForestASD,42,0.05869451140842417
3,hard,0.01,IForestASD,123,0.05802053769338243
3,hard,0.01,IForestASD,456,0.07640121762875243
3,hard,0.01,IForestASD,789,0.05525310936346396
3,hard,0.01,IForestASD,1024,0.05616397489150315
3,hard,0.05,IForestASD,42,0.05869451140842417
3,hard,0.05,IForestASD,123,0.05802053769338243
3,hard,0.05,IForestASD,456,0.07640121762875243
3,hard,0.05,IForestASD,789,0.05525310936346396
3,hard,0.05,IForestASD,1024,0.05616397489150315
3,hard,0.1,IForestASD,42,0.05869451140842417
3,hard,0.1,IForestASD,123,0.05802053769338243
3,hard,0.1,IForestASD,456,0.07640121762875243
3,hard,0.1,IForestASD,789,0.05525310936346396
3,hard,0.1,IForestASD,1024,0.05616397489150315
3,hard,0.25,IForestASD,42,0.05869451140842417
3,hard,0.25,IForestASD,123,0.05802053769338243
3,hard,0.25,IForestASD,456,0.07640121762875243
3,hard,0.25,IForestASD,789,0.05525310936346396
3,hard,0.25,IForestASD,1024,0.05616397489150315
3,medium,0.01,IForestASD,42,0.1473988106889989
3,medium,0.01,IForestASD,123,0.2166956139366249
3,medium,0.01,IForestASD,456,0.2294084386423315
3,medium,0.01,IForestASD,789,0.09818625174737552
3,medium,0.01,IForestASD,1024,0.10454146443531383
3,medium,0.05,IForestASD,42,0.1473988106889989
3,medium,0.05,IForestASD,123,0.2166956139366249
3,medium,0.05,IForestASD,456,0.2294084386423315
3,medium,0.05,IForestASD,789,0.09818625174737552
3,medium,0.05,IForestASD,1024,0.10454146443531383
3,medium,0.1,IForestASD,42,0.1473988106889989
3,medium,0.1,IForestASD,123,0.2166956139366249
3,medium,0.1,IForestASD,456,0.2294084386423315
3,medium,0.1,IForestASD,789,0.09818625174737552
3,medium,0.1,IForestASD,1024,0.10454146443531383
3,medium,0.25,IForestASD,42,0.1473988106889989
3,medium,0.25,IForestASD,123,0.2166956139366249
3,medium,0.25,IForestASD,456,0.2294084386423315
3,medium,0.25,IForestASD,789,0.09818625174737552
3,medium,0.25,IForestASD,1024,0.10454146443531383
4,easy,0.01,IForestASD,42,0.39013459797061095
4,easy,0.01,IForestASD,123,0.5116813249666355
4,easy,0.01,IForestASD,456,0.5825677515225889
4,easy,0.01,IForestASD,789,0.28250254122503465
4,easy,0.01,IForestASD,1024,0.17948275324628438
4,easy,0.05,IForestASD,42,0.39013459797061095
4,easy,0.05,IForestASD,123,0.5116813249666355
4,easy,0.05,IForestASD,456,0.5825677515225889
4,easy,0.05,IForestASD,789,0.28250254122503465
4,easy,0.05,IForestASD,1024,0.17948275324628438
4,easy,0.1,IForestASD,42,0.39013459797061095
4,easy,0.1,IForestASD,123,0.5116813249666355
4,easy,0.1,IForestASD,456,0.5825677515225889
4,easy,0.1,IForestASD,789,0.28250254122503465
4,easy,0.1,IForestASD,1024,0.17948275324628438
4,easy,0.25,IForestASD,42,0.39013459797061095
4,easy,0.25,IForestASD,123,0.5116813249666355
4,easy,0.25,IForestASD,456,0.5825677515225889
4,easy,0.25,IForestASD,789,0.28250254122503465
4,easy,0.25,IForestASD,1024,0.17948275324628438
4,hard,0.01,IForestASD,42,0.06238408663282436
4,hard,0.01,IForestASD,123,0.06079932803546151
4,hard,0.01,IForestASD,456,0.08197614155273804
4,hard,0.01,IForestASD,789,0.05708260735050368
4,hard,0.01,IForestASD,1024,0.06080952542833862
4,hard,0.05,IForestASD,42,0.06238408663282436
4,hard,0.05,IForestASD,123,0.06079932803546151
4,hard,0.05,IForestASD,456,0.08197614155273804
4,hard,0.05,IForestASD,789,0.05708260735050368
4,hard,0.05,IForestASD,1024,0.06080952542833862
4,hard,0.1,IForestASD,42,0.06238408663282436
4,hard,0.1,IForestASD,123,0.06079932803546151
4,hard,0.1,IForestASD,456,0.08197614155273804
4,hard,0.1,IForestASD,789,0.05708260735050368
4,hard,0.1,IForestASD,1024,0.06080952542833862
4,hard,0.25,IForestASD,42,0.06238408663282436
4,hard,0.25,IForestASD,123,0.06079932803546151
4,hard,0.25,IForestASD,456,0.08197614155273804
4,hard,0.25,IForestASD,789,0.05708260735050368
4,hard,0.25,IForestASD,1024,0.06080952542833862
4,medium,0.01,IForestASD,42,0.15904766499953285
4,medium,0.01,IForestASD,123,0.23365352996943045
4,medium,0.01,IForestASD,456,0.25050494384920213
4,medium,0.01,IForestASD,789,0.10264733503593668
4,medium,0.01,IForestASD,1024,0.10996597455094342
4,medium,0.05,IForestASD,42,0.15904766499953285
4,medium,0.05,IForestASD,123,0.23365352996943045
4,medium,0.05,IForestASD,456,0.25050494384920213
4,medium,0.05,IForestASD,789,0.10264733503593668
4,medium,0.05,IForestASD,1024,0.10996597455094342
4,medium,0.1,IForestASD,42,0.15904766499953285
4,medium,0.1,IForestASD,123,0.23365352996943045
4,medium,0.1,IForestASD,456,0.25050494384920213
4,medium,0.1,IForestASD,789,0.10264733503593668
4,medium,0.1,IForestASD,1024,0.10996597455094342
4,medium,0.25,IForestASD,42,0.15904766499953285
4,medium,0.25,IForestASD,123,0.23365352996943045
4,medium,0.25,IForestASD,456,0.25050494384920213
4,medium,0.25,IForestASD,789,0.10264733503593668
4,medium,0.25,IForestASD,1024,0.10996597455094342
5,easy,0.01,IForestASD,42,0.2922681528039611
5,easy,0.01,IForestASD,123,0.5233230143127733
5,easy,0.01,IForestASD,456,0.5204498152063936
5,easy,0.01,IForestASD,789,0.20925348976570962
5,easy,0.01,IForestASD,1024,0.1385743596883332
5,easy,0.05,IForestASD,42,0.2922681528039611
5,easy,0.05,IForestASD,123,0.5233230143127733
5,easy,0.05,IForestASD,456,0.5204498152063936
5,easy,0.05,IForestASD,789,0.20925348976570962
5,easy,0.05,IForestASD,1024,0.1385743596883332
5,easy,0.1,IForestASD,42,0.2922681528039611
5,easy,0.1,IForestASD,123,0.5233230143127733
5,easy,0.1,IForestASD,456,0.5204498152063936
5,easy,0.1,IForestASD,789,0.20925348976570962
5,easy,0.1,IForestASD,1024,0.1385743596883332
5,easy,0.25,IForestASD,42,0.2922681528039611
5,easy,0.25,IForestASD,123,0.5233230143127733
5,easy,0.25,IForestASD,456,0.5204498152063936
5,easy,0.25,IForestASD,789,0.20925348976570962
5,easy,0.25,IForestASD,1024,0.1385743596883332
5,hard,0.01,IForestASD,42,0.06054879995283915
5,hard,0.01,IForestASD,123,0.06450331248646568
5,hard,0.01,IForestASD,456,0.07952263797652342
5,hard,0.01,IForestASD,789,0.061526726646529306
5,hard,0.01,IForestASD,1024,0.054926726793295536
5,hard,0.05,IForestASD,42,0.06054879995283915
5,hard,0.05,IForestASD,123,0.06450331248646568
5,hard,0.05,IForestASD,456,0.07952263797652342
5,hard,0.05,IForestASD,789,0.061526726646529306
5,hard,0.05,IForestASD,1024,0.054926726793295536
5,hard,0.1,IForestASD,42,0.06054879995283915
5,hard,0.1,IForestASD,123,0.06450331248646568
5,hard,0.1,IForestASD,456,0.07952263797652342
5,hard,0.1,IForestASD,789,0.061526726646529306
5,hard,0.1,IForestASD,1024,0.054926726793295536
5,hard,0.25,IForestASD,42,0.06054879995283915
5,hard,0.25,IForestASD,123,0.06450331248646568
5,hard,0.25,IForestASD,456,0.07952263797652342
5,hard,0.25,IForestASD,789,0.061526726646529306
5,hard,0.25,IForestASD,1024,0.054926726793295536
5,medium,0.01,IForestASD,42,0.16289095210416424
5,medium,0.01,IForestASD,123,0.2569301361713944
5,medium,0.01,IForestASD,456,0.24476947789326778
5,medium,0.01,IForestASD,789,0.11715156813561804
5,medium,0.01,IForestASD,1024,0.09965061247346513
5,medium,0.05,IForestASD,42,0.16289095210416424
5,medium,0.05,IForestASD,123,0.2569301361713944
5,medium,0.05,IForestASD,456,0.24476947789326778
5,medium,0.05,IForestASD,789,0.11715156813561804
5,medium,0.05,IForestASD,1024,0.09965061247346513
5,medium,0.1,IForestASD,42,0.16289095210416424
5,medium,0.1,IForestASD,123,0.2569301361713944
5,medium,0.1,IForestASD,456,0.24476947789326778
5,medium,0.1,IForestASD,789,0.11715156813561804
5,medium,0.1,IForestASD,1024,0.09965061247346513
5,medium,0.25,IForestASD,42,0.16289095210416424
5,medium,0.25,IForestASD,123,0.2569301361713944
5,medium,0.25,IForestASD,456,0.24476947789326778
5,medium,0.25,IForestASD,789,0.11715156813561804
5,medium,0.25,IForestASD,1024,0.09965061247346513
6,easy,0.01,IForestASD,42,0.28365790108755723
6,easy,0.01,IForestASD,123,0.5099804485606448
6,easy,0.01,IForestASD,456,0.5971119130755237
6,easy,0.01,IForestASD,789,0.1897565048542864
6,easy,0.01,IForestASD,1024,0.17922908307440924
6,easy,0.05,IForestASD,42,0.28365790108755723
6,easy,0.05,IForestASD,123,0.5099804485606448
6,easy,0.05,IForestASD,456,0.5971119130755237
6,easy,0.05,IForestASD,789,0.1897565048542864
6,easy,0.05,IForestASD,1024,0.17922908307440924
6,easy,0.1,IForestASD,42,0.28365790108755723
6,easy,0.1,IForestASD,123,0.5099804485606448
6,easy,0.1,IForestASD,456,0.5971119130755237
6,easy,0.1,IForestASD,789,0.1897565048542864
6,easy,0.1,IForestASD,1024,0.17922908307440924
6,easy,0.25,IForestASD,42,0.28365790108755723
6,easy,0.25,IForestASD,123,0.5099804485606448
6,easy,0.25,IForestASD,456,0.5971119130755237
6,easy,0.25,IForestASD,789,0.1897565048542864
6,easy,0.25,IForestASD,1024,0.17922908307440924
6,hard,0.01,IForestASD,42,0.051320718320651056
6,hard,0.01,IForestASD,123,0.054977703732290086
6,hard,0.01,IForestASD,456,0.08259081131586293
6,hard,0.01,IForestASD,789,0.051885190256089404
6,hard,0.01,IForestASD,1024,0.05609324257058228
6,hard,0.05,IForestASD,42,0.051320718320651056
6,hard,0.05,IForestASD,123,0.054977703732290086
6,hard,0.05,IForestASD,456,0.08259081131586293
6,hard,0.05,IForestASD,789,0.051885190256089404
6,hard,0.05,IForestASD,1024,0.05609324257058228
6,hard,0.1,IForestASD,42,0.051320718320651056
6,hard,0.1,IForestASD,123,0.054977703732290086
6,hard,0.1,IForestASD,456,0.08259081131586293
6,hard,0.1,IForestASD,789,0.051885190256089404
6,hard,0.1,IForestASD,1024,0.05609324257058228
6,hard,0.25,IForestASD,42,0.051320718320651056
6,hard,0.25,IForestASD,123,0.054977703732290086
6,hard,0.25,IForestASD,456,0.08259081131586293
6,hard,0.25,IForestASD,789,0.051885190256089404
6,hard,0.25,IForestASD,1024,0.05609324257058228
6,medium,0.01,IForestASD,42,0.11512279313240636
6,medium,0.01,IForestASD,123,0.18591345121933897
6,medium,0.01,IForestASD,456,0.25242228733398736
6,medium,0.01,IForestASD,789,0.07679282708436189
6,medium,0.01,IForestASD,1024,0.09996848941842572
6,medium,0.05,IForestASD,42,0.11512279313240636
6,medium,0.05,IForestASD,123,0.18591345121933897
6,medium,0.05,IForestASD,456,0.25242228733398736
6,medium,0.05,IForestASD,789,0.07679282708436189
6,medium,0.05,IForestASD,1024,0.09996848941842572
6,medium,0.1,IForestASD,42,0.11512279313240636
6,medium,0.1,IForestASD,123,0.18591345121933897
6,medium,0.1,IForestASD,456,0.25242228733398736
6,medium,0.1,IForestASD,789,0.07679282708436189
6,medium,0.1,IForestASD,1024,0.09996848941842572
6,medium,0.25,IForestASD,42,0.11512279313240636
6,medium,0.25,IForestASD,123,0.18591345121933897
6,medium,0.25,IForestASD,456,0.25242228733398736
6,medium,0.25,IForestASD,789,0.07679282708436189
6,medium,0.25,IForestASD,1024,0.09996848941842572
7,easy,0.01,IForestASD,42,0.35955614531588354
7,easy,0.01,IForestASD,123,0.5361117186513725
7,easy,0.01,IForestASD,456,0.645744218281219
7,easy,0.01,IForestASD,789,0.275631639468821
7,easy,0.01,IForestASD,1024,0.17677606764107112
7,easy,0.05,IForestASD,42,0.35955614531588354
7,easy,0.05,IForestASD,123,0.5361117186513725
7,easy,0.05,IForestASD,456,0.645744218281219
7,easy,0.05,IForestASD,789,0.275631639468821
7,easy,0.05,IForestASD,1024,0.17677606764107112
7,easy,0.1,IForestASD,42,0.35955614531588354
7,easy,0.1,IForestASD,123,0.5361117186513725
7,easy,0.1,IForestASD,456,0.645744218281219
7,easy,0.1,IForestASD,789,0.275631639468821
7,easy,0.1,IForestASD,1024,0.17677606764107112
7,easy,0.25,IForestASD,42,0.35955614531588354
7,easy,0.25,IForestASD,123,0.5361117186513725
7,easy,0.25,IForestASD,456,0.645744218281219
7,easy,0.25,IForestASD,789,0.275631639468821
7,easy,0.25,IForestASD,1024,0.17677606764107112
7,hard,0.01,IForestASD,42,0.053955956542372605
7,hard,0.01,IForestASD,123,0.06159731209182357
7,hard,0.01,IForestASD,456,0.08670215299827363
7,hard,0.01,IForestASD,789,0.05640799569871398
7,hard,0.01,IForestASD,1024,0.054676031745367296
7,hard,0.05,IForestASD,42,0.053955956542372605
7,hard,0.05,IForestASD,123,0.06159731209182357
7,hard,0.05,IForestASD,456,0.08670215299827363
7,hard,0.05,IForestASD,789,0.05640799569871398
7,hard,0.05,IForestASD,1024,0.054676031745367296
7,hard,0.1,IForestASD,42,0.053955956542372605
7,hard,0.1,IForestASD,123,0.06159731209182357
7,hard,0.1,IForestASD,456,0.08670215299827363
7,hard,0.1,IForestASD,789,0.05640799569871398
7,hard,0.1,IForestASD,1024,0.054676031745367296
7,hard,0.25,IForestASD,42,0.053955956542372605
7,hard,0.25,IForestASD,123,0.06159731209182357
7,hard,0.25,IForestASD,456,0.08670215299827363
7,hard,0.25,IForestASD,789,0.05640799569871398
7,hard,0.25,IForestASD,1024,0.054676031745367296
7,medium,0.01,IForestASD,42,0.13851827172139008
7,medium,0.01,IForestASD,123,0.25343460129520906
7,medium,0.01,IForestASD,456,0.2902868768936597
7,medium,0.01,IForestASD,789,0.10379748328315214
7,medium,0.01,IForestASD,1024,0.10034806710889044
7,medium,0.05,IForestASD,42,0.13851827172139008
7,medium,0.05,IForestASD,123,0.25343460129520906
7,medium,0.05,IForestASD,456,0.2902868768936597
7,medium,0.05,IForestASD,789,0.10379748328315214
7,medium,0.05,IForestASD,1024,0.10034806710889044
7,medium,0.1,IForestASD,42,0.13851827172139008
7,medium,0.1,IForestASD,123,0.25343460129520906
7,medium,0.1,IForestASD,456,0.2902868768936597
7,medium,0.1,IForestASD,789,0.10379748328315214
7,medium,0.1,IForestASD,1024,0.10034806710889044
7,medium,0.25,IForestASD,42,0.13851827172139008
7,medium,0.25,IForestASD,123,0.25343460129520906
7,medium,0.25,IForestASD,456,0.2902868768936597
7,medium,0.25,IForestASD,789,0.10379748328315214
7,medium,0.25,IForestASD,1024,0.10034806710889044
8,easy,0.01,IForestASD,42,0.36966018941734957
8,easy,0.01,IForestASD,123,0.5490694064344195
8,easy,0.01,IForestASD,456,0.5722586451691437
8,easy,0.01,IForestASD,789,0.2652134562716491
8,easy,0.01,IForestASD,1024,0.16973559317116615
8,easy,0.05,IForestASD,42,0.36966018941734957
8,easy,0.05,IForestASD,123,0.5490694064344195
8,easy,0.05,IForestASD,456,0.5722586451691437
8,easy,0.05,IForestASD,789,0.2652134562716491
8,easy,0.05,IForestASD,1024,0.16973559317116615
8,easy,0.1,IForestASD,42,0.36966018941734957
8,easy,0.1,IForestASD,123,0.5490694064344195
8,easy,0.1,IForestASD,456,0.5722586451691437
8,easy,0.1,IForestASD,789,0.2652134562716491
8,easy,0.1,IForestASD,1024,0.16973559317116615
8,easy,0.25,IForestASD,42,0.36966018941734957
8,easy,0.25,IForestASD,123,0.5490694064344195
8,easy,0.25,IForestASD,456,0.5722586451691437
8,easy,0.25,IForestASD,789,0.2652134562716491
8,easy,0.25,IForestASD,1024,0.16973559317116615
8,hard,0.01,IForestASD,42,0.06254470330182926
8,hard,0.01,IForestASD,123,0.05807115395432763
8,hard,0.01,IForestASD,456,0.07920666491956868
8,hard,0.01,IForestASD,789,0.05934999222570655
8,hard,0.01,IForestASD,1024,0.05545691272220099
8,hard,0.05,IForestASD,42,0.06254470330182926
8,hard,0.05,IForestASD,123,0.05807115395432763
8,hard,0.05,IForestASD,456,0.07920666491956868
8,hard,0.05,IForestASD,789,0.05934999222570655
8,hard,0.05,IForestASD,1024,0.05545691272220099
8,hard,0.1,IForestASD,42,0.06254470330182926
8,hard,0.1,IForestASD,123,0.05807115395432763
8,hard,0.1,IForestASD,456,0.07920666491956868
8,hard,0.1,IForestASD,789,0.05934999222570655
8,hard,0.1,IForestASD,1024,0.05545691272220099
8,hard,0.25,IForestASD,42,0.06254470330182926
8,hard,0.25,IForestASD,123,0.05807115395432763
8,hard,0.25,IForestASD,456,0.07920666491956868
8,hard,0.25,IForestASD,789,0.05934999222570655
8,hard,0.25,IForestASD,1024,0.05545691272220099
8,medium,0.01,IForestASD,42,0.17033873427420468
8,medium,0.01,IForestASD,123,0.24060813565549943
8,medium,0.01,IForestASD,456,0.24395326895871694
8,medium,0.01,IForestASD,789,0.11308486106944288
8,medium,0.01,IForestASD,1024,0.10638206983779111
8,medium,0.05,IForestASD,42,0.17033873427420468
8,medium,0.05,IForestASD,123,0.24060813565549943
8,medium,0.05,IForestASD,456,0.24395326895871694
8,medium,0.05,IForestASD,789,0.11308486106944288
8,medium,0.05,IForestASD,1024,0.10638206983779111
8,medium,0.1,IForestASD,42,0.17033873427420468
8,medium,0.1,IForestASD,123,0.24060813565549943
8,medium,0.1,IForestASD,456,0.24395326895871694
8,medium,0.1,IForestASD,789,0.11308486106944288
8,medium,0.1,IForestASD,1024,0.10638206983779111
8,medium,0.25,IForestASD,42,0.17033873427420468
8,medium,0.25,IForestASD,123,0.24060813565549943
8,medium,0.25,IForestASD,456,0.24395326895871694
8,medium,0.25,IForestASD,789,0.11308486106944288
8,medium,0.25,IForestASD,1024,0.10638206983779111
9,easy,0.01,IForestASD,42,0.38308183190683703
9,easy,0.01,IForestASD,123,0.5413716745347323
9,easy,0.01,IForestASD,456,0.49123033740352406
9,easy,0.01,IForestASD,789,0.28170286667689115
9,easy,0.01,IForestASD,1024,0.1710721857375886
9,easy,0.05,IForestASD,42,0.38308183190683703
9,easy,0.05,IForestASD,123,0.5413716745347323
9,easy,0.05,IForestASD,456,0.49123033740352406
9,easy,0.05,IForestASD,789,0.28170286667689115
9,easy,0.05,IForestASD,1024,0.1710721857375886
9,easy,0.1,IForestASD,42,0.38308183190683703
9,easy,0.1,IForestASD,123,0.5413716745347323
9,easy,0.1,IForestASD,456,0.49123033740352406
9,easy,0.1,IForestASD,789,0.28170286667689115
9,easy,0.1,IForestASD,1024,0.1710721857375886
9,easy,0.25,IForestASD,42,0.38308183190683703
9,easy,0.25,IForestASD,123,0.5413716745347323
9,easy,0.25,IForestASD,456,0.49123033740352406
9,easy,0.25,IForestASD,789,0.28170286667689115
9,easy,0.25,IForestASD,1024,0.1710721857375886
9,hard,0.01,IForestASD,42,0.05599863307675583
9,hard,0.01,IForestASD,123,0.05576178783985647
9,hard,0.01,IForestASD,456,0.06672475426844025
9,hard,0.01,IForestASD,789,0.05467857486261196
9,hard,0.01,IForestASD,1024,0.055417470464833134
9,hard,0.05,IForestASD,42,0.05599863307675583
9,hard,0.05,IForestASD,123,0.05576178783985647
9,hard,0.05,IForestASD,456,0.06672475426844025
9,hard,0.05,IForestASD,789,0.05467857486261196
9,hard,0.05,IForestASD,1024,0.055417470464833134
9,hard,0.1,IForestASD,42,0.05599863307675583
9,hard,0.1,IForestASD,123,0.05576178783985647
9,hard,0.1,IForestASD,456,0.06672475426844025
9,hard,0.1,IForestASD,789,0.05467857486261196
9,hard,0.1,IForestASD,1024,0.055417470464833134
9,hard,0.25,IForestASD,42,0.05599863307675583
9,hard,0.25,IForestASD,123,0.05576178783985647
9,hard,0.25,IForestASD,456,0.06672475426844025
9,hard,0.25,IForestASD,789,0.05467857486261196
9,hard,0.25,IForestASD,1024,0.055417470464833134
9,medium,0.01,IForestASD,42,0.14042644915367206
9,medium,0.01,IForestASD,123,0.20695721524144067
9,medium,0.01,IForestASD,456,0.1759881817082924
9,medium,0.01,IForestASD,789,0.09185777099816866
9,medium,0.01,IForestASD,1024,0.09539125936222626
9,medium,0.05,IForestASD,42,0.14042644915367206
9,medium,0.05,IForestASD,123,0.20695721524144067
9,medium,0.05,IForestASD,456,0.1759881817082924
9,medium,0.05,IForestASD,789,0.09185777099816866
9,medium,0.05,IForestASD,1024,0.09539125936222626
9,medium,0.1,IForestASD,42,0.14042644915367206
9,medium,0.1,IForestASD,123,0.20695721524144067
9,medium,0.1,IForestASD,456,0.1759881817082924
9,medium,0.1,IForestASD,789,0.09185777099816866
9,medium,0.1,IForestASD,1024,0.09539125936222626
9,medium,0.25,IForestASD,42,0.14042644915367206
9,medium,0.25,IForestASD,123,0.20695721524144067
9,medium,0.25,IForestASD,456,0.1759881817082924
9,medium,0.25,IForestASD,789,0.09185777099816866
9,medium,0.25,IForestASD,1024,0.09539125936222626
10,easy,0.01,IForestASD,42,0.39661494881649634
10,easy,0.01,IForestASD,123,0.5065565445875589
10,easy,0.01,IForestASD,456,0.6094616184616015
10,easy,0.01,IForestASD,789,0.29468901144867216
10,easy,0.01,IForestASD,1024,0.19133607647859707
10,easy,0.05,IForestASD,42,0.39661494881649634
10,easy,0.05,IForestASD,123,0.5065565445875589
10,easy,0.05,IForestASD,456,0.6094616184616015
10,easy,0.05,IForestASD,789,0.29468901144867216
10,easy,0.05,IForestASD,1024,0.19133607647859707
10,easy,0.1,IForestASD,42,0.39661494881649634
10,easy,0.1,IForestASD,123,0.5065565445875589
10,easy,0.1,IForestASD,456,0.6094616184616015
10,easy,0.1,IForestASD,789,0.29468901144867216
10,easy,0.1,IForestASD,1024,0.19133607647859707
10,easy,0.25,IForestASD,42,0.39661494881649634
10,easy,0.25,IForestASD,123,0.5065565445875589
10,easy,0.25,IForestASD,456,0.6094616184616015
10,easy,0.25,IForestASD,789,0.29468901144867216
10,easy,0.25,IForestASD,1024,0.19133607647859707
10,hard,0.01,IForestASD,42,0.06006921526869665
10,hard,0.01,IForestASD,123,0.05694336776882015
10,hard,0.01,IForestASD,456,0.08708107699149079
10,hard,0.01,IForestASD,789,0.057917101662331556
10,hard,0.01,IForestASD,1024,0.06051084713569388
10,hard,0.05,IForestASD,42,0.06006921526869665
10,hard,0.05,IForestASD,123,0.05694336776882015
10,hard,0.05,IForestASD,456,0.08708107699149079
10,hard,0.05,IForestASD,789,0.057917101662331556
10,hard,0.05,IForestASD,1024,0.06051084713569388
10,hard,0.1,IForestASD,42,0.06006921526869665
10,hard,0.1,IForestASD,123,0.05694336776882015
10,hard,0.1,IForestASD,456,0.08708107699149079
10,hard,0.1,IForestASD,789,0.057917101662331556
10,hard,0.1,IForestASD,1024,0.06051084713569388
10,hard,0.25,IForestASD,42,0.06006921526869665
10,hard,0.25,IForestASD,123,0.05694336776882015
10,hard,0.25,IForestASD,456,0.08708107699149079
10,hard,0.25,IForestASD,789,0.057917101662331556
10,hard,0.25,IForestASD,1024,0.06051084713569388
10,medium,0.01,IForestASD,42,0.16007314110821308
10,medium,0.01,IForestASD,123,0.20615891195321326
10,medium,0.01,IForestASD,456,0.25301712761483186
10,medium,0.01,IForestASD,789,0.10427682968719486
10,medium,0.01,IForestASD,1024,0.11184680365820902
10,medium,0.05,IForestASD,42,0.16007314110821308
10,medium,0.05,IForestASD,123,0.20615891195321326
10,medium,0.05,IForestASD,456,0.25301712761483186
10,medium,0.05,IForestASD,789,0.10427682968719486
10,medium,0.05,IForestASD,1024,0.11184680365820902
10,medium,0.1,IForestASD,42,0.16007314110821308
10,medium,0.1,IForestASD,123,0.20615891195321326
10,medium,0.1,IForestASD,456,0.25301712761483186
10,medium,0.1,IForestASD,789,0.10427682968719486
10,medium,0.1,IForestASD,1024,0.11184680365820902
10,medium,0.25,IForestASD,42,0.16007314110821308
10,medium,0.25,IForestASD,123,0.20615891195321326
10,medium,0.25,IForestASD,456,0.25301712761483186
10,medium,0.25,IForestASD,789,0.10427682968719486
10,medium,0.25,IForestASD,1024,0.11184680365820902
